Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
22-02-2013,331.100006,333.200012,328.774994,329.649994,329.649994,3854192,12705.3437
25-02-2013,331.625,332.600006,327.049988,328.225006,328.225006,3776472,12395.32545
26-02-2013,327.399994,331.5,322.700012,325.625,325.625,5871320,19118.48575
27-02-2013,326.149994,327,320.450012,321.375,321.375,6435668,20682.62804
28-02-2013,323.475006,327.475006,309.674988,312.674988,312.674988,13943502,43597.84321
01-03-2013,312.5,314.799988,308.149994,311.25,311.25,8610364,26799.75795
04-03-2013,310.174988,315.149994,309,313.825012,313.825012,5984900,18782.11314
05-03-2013,315.450012,317.350006,311.575012,316.475006,316.475006,5278790,16706.05097
06-03-2013,317.475006,318.575012,314.5,315.25,315.25,5466658,17233.63935
07-03-2013,314.174988,321.475006,313.575012,320.899994,320.899994,2975492,9548.353649
08-03-2013,322.100006,330,321.700012,328.649994,328.649994,5298430,17413.28988
11-03-2013,328.649994,329.850006,325.125,327.625,327.625,4252292,13931.57167
12-03-2013,326.5,327.850006,320.049988,322,322,3447862,11102.11564
13-03-2013,320.524994,322.950012,316.100006,317.450012,317.450012,3956686,12560.50018
14-03-2013,317.450012,326.75,307.674988,324.625,324.625,15957218,51801.11893
15-03-2013,322.5,324.950012,316.899994,319.700012,319.700012,7719804,24680.21431
18-03-2013,316.5,327,315,321.649994,321.649994,8780962,28243.96375
19-03-2013,321.5,321.899994,312,315.774994,315.774994,10014230,31622.43418
20-03-2013,316,316.725006,310.5,312.75,312.75,5668218,17727.3518
21-03-2013,311.325012,314.399994,301.875,303.5,303.5,7226294,21931.80229
22-03-2013,304.5,307.299988,301.299988,302.625,302.625,14762950,44676.37744
25-03-2013,305.5,306.674988,303.774994,304.700012,304.700012,13599488,41437.64157
26-03-2013,303,308.75,301.274994,307.25,307.25,6637202,20392.80315
28-03-2013,308.25,315.575012,303.475006,312.674988,312.674988,9748046,30479.70166
01-04-2013,312.325012,314.5,310.5,311.924988,311.924988,3354386,10463.16813
02-04-2013,312.5,317.149994,308.950012,314.950012,314.950012,3428710,10798.72256
03-04-2013,314,315.825012,309.75,311.825012,311.825012,3351808,10451.7757
04-04-2013,309.399994,311.700012,306.725006,308.075012,308.075012,4090992,12603.32409
05-04-2013,307.475006,313.200012,306.700012,310.475006,310.475006,6479960,20118.6562
08-04-2013,309.475006,314.475006,308.875,312.225006,312.225006,4326064,13507.05358
09-04-2013,314.049988,314.049988,308.700012,310.299988,310.299988,7380204,22900.77213
10-04-2013,313.399994,316.825012,309.475006,316,316,7572252,23928.31632
11-04-2013,316.25,321,315.950012,319.625,319.625,12533034,40058.70992
12-04-2013,318.049988,322.924988,318.049988,321.850006,321.850006,7603040,24470.3847
15-04-2013,321.049988,321.725006,317.5,320.774994,320.774994,7961884,25539.73292
16-04-2013,321.5,332.924988,321.174988,331.674988,331.674988,6870156,22786.58909
17-04-2013,332.5,335.924988,328.399994,330.049988,330.049988,7478474,24682.70254
18-04-2013,327,337.700012,327,336.799988,336.799988,4611892,15532.8517
22-04-2013,337.350006,351,337.350006,349.149994,349.149994,9930076,34670.85976
23-04-2013,349.399994,350,339.399994,344.5,344.5,11931780,41104.9821
25-04-2013,346.174988,347.5,340.024994,344.774994,344.774994,12947562,44639.95611
26-04-2013,343.825012,346.125,341.5,344.549988,344.549988,4284372,14761.80321
29-04-2013,344.125,348.424988,343.25,347.575012,347.575012,5837716,20290.44209
30-04-2013,347,347.975006,338.399994,341.149994,341.149994,6276136,21411.03759
02-05-2013,342.200012,347,341.149994,346.25,346.25,6151634,21300.03273
03-05-2013,346.299988,347,339.325012,340.475006,340.475006,6143292,20916.37381
06-05-2013,339.5,339.649994,334.975006,337.75,337.75,3836730,12958.55558
07-05-2013,338.149994,344.950012,336.25,344.024994,344.024994,5549232,19090.74506
08-05-2013,344.5,349.75,343.25,348.575012,348.575012,4326978,15082.76408
09-05-2013,349.524994,349.75,344.100006,345.024994,345.024994,2261680,7803.361284
10-05-2013,344.350006,352.450012,344.325012,351.674988,351.674988,6956628,24464.72068
13-05-2013,352.5,355.725006,345.399994,346.375,346.375,4796986,16615.56026
14-05-2013,345.024994,347.450012,342.549988,344.524994,344.524994,3326838,11461.78842
15-05-2013,346.75,358,345.674988,357.424988,357.424988,7086740,25329.77959
16-05-2013,356,362,355.5,361.399994,361.399994,5830308,21070.73276
17-05-2013,361.25,361.25,354.600006,359.450012,359.450012,6409926,23040.47978
20-05-2013,359.75,362,356.075012,357.25,357.25,2920804,10434.57229
21-05-2013,357,359,352.524994,353.899994,353.899994,4603250,16290.90147
22-05-2013,353.75,356,349,351.725006,351.725006,2706056,9517.875628
23-05-2013,349.5,353.225006,347.149994,349.299988,349.299988,3952624,13806.51516
24-05-2013,352.875,352.875,347.149994,350.674988,350.674988,4132120,14490.31131
27-05-2013,349.299988,358.5,349.299988,357.524994,357.524994,4497604,16080.05843
28-05-2013,357.125,360.399994,353.399994,356.649994,356.649994,3353958,11961.89101
29-05-2013,355.024994,359.225006,351.924988,357.975006,357.975006,2466746,8830.334142
30-05-2013,355.049988,363.649994,355.049988,362.575012,362.575012,7678728,27841.14897
31-05-2013,358.625,360.350006,348.850006,350.25,350.25,6166448,21597.98412
03-06-2013,349,350.700012,343.274994,344.575012,344.575012,3945062,13593.69786
04-06-2013,343.649994,346.899994,340.5,341.524994,341.524994,2808162,9590.575102
05-06-2013,341,347.200012,339.25,343.975006,343.975006,3781838,13008.57749
06-06-2013,341.75,344.700012,339,341.100006,341.100006,3558206,12137.04088
07-06-2013,340.875,346.700012,336.600006,338.075012,338.075012,4778112,16153.60272
10-06-2013,340.524994,343.5,335.75,338.174988,338.174988,3184006,10767.51191
11-06-2013,336.725006,340.450012,331.100006,332.450012,332.450012,5910430,19649.22524
12-06-2013,331,336.700012,329.225006,331.975006,331.975006,4907826,16292.75566
13-06-2013,328.799988,330.5,326.674988,327.549988,327.549988,3574868,11709.47971
14-06-2013,331,334.225006,329.649994,332.524994,332.524994,7482606,24881.53515
17-06-2013,332.799988,334.600006,328.674988,333.674988,333.674988,6535454,21807.17535
18-06-2013,334,334,327.5,328.725006,328.725006,6223284,20457.4907
19-06-2013,328.049988,333.299988,326.424988,332.600006,332.600006,4823478,16042.88812
20-06-2013,329.424988,329.424988,317.299988,318.299988,318.299988,7569022,24092.19612
21-06-2013,318.399994,321.274994,315.049988,317.625,317.625,8949922,28427.18975
24-06-2013,315.899994,316.924988,311.875,312.674988,312.674988,5384026,16834.50265
25-06-2013,313,323.200012,311.200012,317,317,9343216,29617.99472
26-06-2013,315.75,318.825012,310,311.424988,311.424988,5238010,16312.47201
27-06-2013,317,326.350006,311.174988,323.25,323.25,13501780,43644.50385
28-06-2013,324.75,336.600006,324.549988,334.75,334.75,10541340,35287.13565
01-07-2013,334.5,337,332.325012,334.375,334.375,4919342,16449.04981
02-07-2013,334.350006,334.375,327.149994,328.274994,328.274994,4591576,15072.99584
03-07-2013,327,327.350006,321.799988,325.325012,325.325012,6693130,21774.42598
04-07-2013,326.899994,328.725006,322.850006,327.575012,327.575012,4795530,15708.95797
05-07-2013,330.049988,336.375,329.25,333.875,333.875,4771748,15931.67364
08-07-2013,332,333.725006,326.375,330.225006,330.225006,3584648,11837.40407
09-07-2013,331.100006,336.875,331.100006,335.149994,335.149994,3520096,11797.60153
10-07-2013,335.125,335.950012,328.075012,329.649994,329.649994,3569290,11766.16427
11-07-2013,333.5,343.350006,333.024994,341.625,341.625,5299784,18105.38709
12-07-2013,343.5,348.850006,340.899994,347.875,347.875,7817426,27194.8707
15-07-2013,345.5,349.024994,342,347.725006,347.725006,4255944,14798.98153
16-07-2013,339.5,342.25,334.975006,339.350006,339.350006,5823692,19762.69915
17-07-2013,338.899994,340.399994,323.950012,331.450012,331.450012,11316994,37510.17797
18-07-2013,334.950012,344.25,328.475006,342.049988,342.049988,6831940,23368.64995
19-07-2013,344.024994,345.975006,336.575012,340,340,6229210,21179.314
22-07-2013,338,343.5,338,341.024994,341.024994,3230216,11015.84392
23-07-2013,343.950012,345,340.524994,341.799988,341.799988,3707392,12671.86541
24-07-2013,337,338,326.75,329.975006,329.975006,7314374,24135.60605
25-07-2013,330.325012,333,325.075012,326.924988,326.924988,8133628,26590.86236
26-07-2013,328,328.125,319,322.049988,322.049988,4678246,15066.29068
29-07-2013,321.5,321.5,314.825012,316.25,316.25,7461112,23595.7667
30-07-2013,315.375,317.5,310.049988,312.674988,312.674988,7345542,22967.67257
31-07-2013,310.5,310.899994,303.450012,304.875,304.875,13412260,40890.62768
01-08-2013,306.950012,318.899994,306.200012,316.100006,316.100006,11723304,37057.36465
02-08-2013,315,317.399994,313.424988,315.625,315.625,10007924,31587.51013
05-08-2013,315.774994,317.725006,307.5,316.350006,316.350006,6799186,21509.22532
06-08-2013,315.5,315.674988,303.25,304.325012,304.325012,9822590,29892.5982
07-08-2013,304.975006,307.174988,300,300.600006,300.600006,11378228,34202.95405
08-08-2013,302,308.75,300,305.25,305.25,10230724,31229.28501
12-08-2013,305.024994,305.399994,299.325012,301.100006,301.100006,7850434,23637.65725
13-08-2013,301.924988,312.399994,299.075012,310.25,310.25,7351196,22807.08559
14-08-2013,311,311.825012,304.325012,310.674988,310.674988,7151854,22219.02156
16-08-2013,307,311,292.450012,293.950012,293.950012,14029784,41240.55175
19-08-2013,293.5,294.299988,285.149994,292.350006,292.350006,10009220,29261.95527
20-08-2013,287.475006,294.950012,283.25,292.375,292.375,12863492,37609.63474
21-08-2013,303,309.674988,295,296.674988,296.674988,14454298,42882.28686
22-08-2013,294.5,301.850006,285,294.350006,294.350006,15125346,44521.45686
23-08-2013,296,304.575012,294.149994,303.774994,303.774994,10349222,31438.34851
26-08-2013,306.174988,311.399994,301.274994,305.649994,305.649994,7303804,22324.07649
27-08-2013,298.649994,300,277.725006,280.950012,280.950012,27354186,76851.58885
28-08-2013,277.850006,286,264,280.975006,280.975006,18533776,52075.27823
29-08-2013,284,291.25,284,286.024994,286.024994,20385502,58307.63087
30-08-2013,285.5,300,285.325012,297,297,18308458,54376.12026
02-09-2013,299,302.174988,291.25,294.75,294.75,9757858,28761.28646
03-09-2013,298.450012,298.450012,278.524994,281.274994,281.274994,9070004,25511.65321
04-09-2013,283.725006,288.424988,279.575012,282.024994,282.024994,10470900,29530.5551
05-09-2013,292,311.450012,292,304.75,304.75,16623124,50658.97039
06-09-2013,305.5,310,293.375,308.100006,308.100006,9498608,29265.21182
10-09-2013,310.274994,320.5,309.200012,319,319,10149418,32376.64342
11-09-2013,316.5,325,312.774994,323.625,323.625,6345196,20534.64056
12-09-2013,321.25,323,313.799988,316.975006,316.975006,8838268,28015.10052
13-09-2013,316.225006,317.25,310.5,314.600006,314.600006,7751560,24386.40823
16-09-2013,318.75,324.450012,314.5,321.399994,321.399994,6069608,19507.71975
17-09-2013,319,322.5,316.799988,321.125,321.125,4216044,13538.7713
18-09-2013,321.799988,327.450012,315.575012,325.25,325.25,5494808,17871.86302
19-09-2013,340,344.950012,338.149994,341.600006,341.600006,14640452,50011.78491
20-09-2013,341.25,343.225006,317.625,329.524994,329.524994,12363076,40739.42545
23-09-2013,325.5,326.174988,316.549988,320.975006,320.975006,6992620,22444.56246
24-09-2013,316.524994,322.174988,314.975006,319.225006,319.225006,9087594,29009.87249
25-09-2013,319,320.850006,306.600006,310.299988,310.299988,10490460,32551.89612
26-09-2013,310.674988,313,309,310.575012,310.575012,11291220,35067.70787
27-09-2013,311,312,302.5,304.450012,304.450012,8204346,24978.13238
30-09-2013,303,306.424988,293.850006,296.524994,296.524994,8531214,25297.1818
01-10-2013,299.399994,307.200012,294.674988,305.825012,305.825012,6498554,19874.20355
03-10-2013,307.649994,319.5,305,318.100006,318.100006,4886456,15543.81683
04-10-2013,317.75,323.700012,317.5,320.225006,320.225006,6814188,21820.73393
07-10-2013,318.25,319.075012,309.125,317.149994,317.149994,4961000,15733.8112
08-10-2013,325.25,327.274994,312.899994,316.325012,316.325012,5884074,18612.79779
09-10-2013,312.600006,325.450012,311.5,324.575012,324.575012,4334380,14068.31441
10-10-2013,324.5,324.5,316.674988,320.524994,320.524994,4172642,13374.36052
11-10-2013,323.649994,331.875,319.674988,330.649994,330.649994,6695132,22137.45356
14-10-2013,328.774994,334.649994,324.325012,333.75,333.75,6187860,20651.98275
15-10-2013,336.5,337.5,323.299988,326.225006,326.225006,8071662,26331.77984
17-10-2013,326.5,329.975006,321.274994,327.100006,327.100006,7275794,23799.12261
18-10-2013,327.625,339.774994,327.625,338.299988,338.299988,10640592,35997.12146
21-10-2013,337,339.399994,331.274994,335.625,335.625,5612712,18837.66465
22-10-2013,335.5,336.975006,332.600006,334.5,334.5,4379048,14647.91556
23-10-2013,334.5,334.5,326.899994,330.100006,330.100006,6772478,22355.95028
24-10-2013,328.100006,337.875,328.100006,334.649994,334.649994,6160964,20617.66566
25-10-2013,332.625,337.475006,331.575012,336.274994,336.274994,4473436,15043.04664
28-10-2013,336.5,337.5,332.700012,333.950012,333.950012,4191044,13995.99194
29-10-2013,334,344.5,327.774994,343.25,343.25,7611458,26126.32959
30-10-2013,343,343.75,337.875,339.674988,339.674988,5094336,17304.1852
31-10-2013,338.100006,342.524994,336.700012,340.399994,340.399994,9097778,30968.83577
01-11-2013,340.799988,344,339.100006,341.899994,341.899994,7821222,26740.75755
05-11-2013,340.225006,342.5,336.5,338.125,338.125,7129236,24105.72923
06-11-2013,339.450012,339.600006,332.625,334.450012,334.450012,2305326,7710.163084
07-11-2013,335,338.75,328.450012,332.700012,332.700012,3894570,12957.23486
08-11-2013,331.700012,333.825012,322.325012,326.25,326.25,6740380,21990.48975
11-11-2013,322,330.350006,308.350006,327.125,327.125,5608152,18345.66723
12-11-2013,326.274994,331.524994,321.674988,322.975006,322.975006,4490160,14502.09453
13-11-2013,319.5,323.725006,314.174988,316.850006,316.850006,5280542,16731.39764
14-11-2013,319,324.950012,319,321.100006,321.100006,6313430,20272.42411
18-11-2013,325.700012,335,324.524994,334.399994,334.399994,7436960,24869.19379
19-11-2013,334.200012,334.200012,328.725006,330.024994,330.024994,3394518,11202.75783
20-11-2013,328.350006,329.5,323.200012,324.774994,324.774994,4185048,13591.98939
21-11-2013,322.274994,322.799988,317.575012,318.825012,318.825012,6393828,20385.12289
22-11-2013,321.25,323.450012,317.549988,321.075012,321.075012,3746192,12028.08641
25-11-2013,324.024994,330.875,324.024994,329.875,329.875,8075270,26638.29691
26-11-2013,328.850006,329.950012,324.200012,326.475006,326.475006,7239258,23634.36799
27-11-2013,325.549988,329.375,322.049988,326.774994,326.774994,4296506,14039.90722
28-11-2013,327.799988,331.5,324.024994,326.700012,326.700012,7386866,24132.89211
29-11-2013,327.5,334.450012,327.5,330.649994,330.649994,4785540,15823.38772
02-12-2013,331,332.5,329.024994,330.649994,330.649994,3429306,11339.00008
03-12-2013,330,331.100006,326.325012,327.875,327.875,5144140,16866.34903
04-12-2013,327.450012,329.774994,326.725006,328.799988,328.799988,5238304,17223.54292
05-12-2013,335.774994,344.950012,335.774994,344.049988,344.049988,16009996,55082.38932
06-12-2013,342.450012,344.799988,339.125,341.350006,341.350006,8034616,27426.1622
09-12-2013,355,358.700012,346.274994,348.325012,348.325012,12632814,44003.25088
10-12-2013,346.174988,350.924988,345,348.350006,348.350006,12532440,43656.75549
11-12-2013,345.049988,350.899994,343.450012,347.774994,347.774994,6144888,21370.38387
12-12-2013,346.600006,350.274994,345.25,347.600006,347.600006,6433848,22364.05603
13-12-2013,343.899994,351,342.5,344.975006,344.975006,12658040,43667.07425
16-12-2013,344,345.450012,340.600006,342.174988,342.174988,10716122,36667.88917
17-12-2013,337.825012,337.825012,327.024994,328.799988,328.799988,8971322,29497.70566
18-12-2013,325.25,340.325012,324.774994,333.125,333.125,7043658,23464.18571
19-12-2013,339.5,341.975006,325.200012,326.274994,326.274994,5009758,16345.58761
20-12-2013,328.899994,334.299988,325.049988,332.299988,332.299988,2861234,9507.880239
23-12-2013,329,335.75,328.5,332.225006,332.225006,2765616,9188.067922
24-12-2013,332.774994,333.25,327.524994,328.649994,328.649994,1777348,5841.254095
26-12-2013,329.924988,336.100006,328.450012,334.524994,334.524994,4023380,13459.2117
27-12-2013,332.049988,337.725006,332.049988,334.825012,334.825012,2732006,9147.439417
30-12-2013,338.399994,338.5,332.575012,334.75,334.75,2113802,7075.952195
31-12-2013,336.049988,336.149994,330.049988,332.924988,332.924988,2630656,8758.111172
01-01-2014,334,334.899994,331.5,332.575012,332.575012,2246218,7470.359783
02-01-2014,332.5,337.375,326.774994,328.5,328.5,3614496,11873.61936
03-01-2014,326,333,325,331.549988,331.549988,3256592,10797.23039
06-01-2014,331.5,331.5,328.5,330.850006,330.850006,2981710,9864.987714
07-01-2014,333.549988,335.475006,326.649994,332.200012,332.200012,3948460,13116.78459
08-01-2014,332.600006,333.475006,330,332.350006,332.350006,2324740,7726.273529
09-01-2014,331.600006,333.024994,328.549988,331.475006,331.475006,1888736,6260.687769
10-01-2014,331.475006,337.350006,328.149994,331.024994,331.024994,3075254,10179.85937
13-01-2014,330.049988,338.475006,328.450012,336.424988,336.424988,2376290,7994.433347
14-01-2014,334.524994,338,334.149994,336.149994,336.149994,1788560,6012.244333
15-01-2014,336.5,341.350006,334.799988,340.274994,340.274994,2313920,7873.691141
16-01-2014,342.200012,342.5,335.174988,336.524994,336.524994,2250588,7573.791132
17-01-2014,337.5,337.5,329.524994,332.5,332.5,21687428,72110.6981
20-01-2014,334.049988,338.350006,333.200012,335.024994,335.024994,2800184,9381.316278
21-01-2014,336.475006,339.399994,335,338.049988,338.049988,3125962,10567.31417
22-01-2014,337.75,342.350006,337.325012,338.549988,338.549988,3516668,11905.67909
23-01-2014,337.5,340.549988,336.375,339.75,339.75,2741370,9313.804575
24-01-2014,335,337.475006,331.850006,336.700012,336.700012,4421450,14887.02268
27-01-2014,332.450012,332.450012,322.799988,324.600006,324.600006,8530224,27689.10762
28-01-2014,324,328,319.299988,322.225006,322.225006,9197712,29637.32804
29-01-2014,323.75,325.450012,320.274994,322.725006,322.725006,5485462,17702.95757
30-01-2014,318.75,319.950012,313.825012,315.899994,315.899994,5712730,18046.51373
31-01-2014,315,318.149994,312.549988,314.25,314.25,4810492,15116.97111
03-02-2014,314.975006,317,312.549988,313.25,313.25,2388410,7481.694325
04-02-2014,310.825012,317.75,308.399994,315.299988,315.299988,3704652,11680.76731
05-02-2014,315.5,319.899994,312.549988,318.725006,318.725006,3452692,11004.59278
06-02-2014,319.375,324.799988,314.75,323.5,323.5,6733472,21782.78192
07-02-2014,326.200012,327.25,321.049988,323.875,323.875,2014734,6525.219743
10-02-2014,323.825012,325.075012,318,321.950012,321.950012,3140410,10110.55037
11-02-2014,323,323.575012,319.649994,322.399994,322.399994,2232428,7197.347738
12-02-2014,323.299988,326.399994,321.825012,322.725006,322.725006,3218480,10386.83977
13-02-2014,323,324,315.625,316.25,316.25,1577600,4989.16
14-02-2014,317,321.924988,314.674988,320.899994,320.899994,2124556,6817.700077
17-02-2014,321,326,320.549988,325.200012,325.200012,1825060,5935.095339
18-02-2014,324.25,332.200012,323.700012,330.200012,330.200012,2509836,8287.478773
19-02-2014,328.100006,336.125,327.5,335.024994,335.024994,2030474,6802.595397
20-02-2014,332.899994,333.725006,330.424988,331.375,331.375,1724218,5713.627398
21-02-2014,329.924988,334.799988,329.850006,332.200012,332.200012,1521936,5055.871575
24-02-2014,331.049988,336.5,327.875,335.5,335.5,2509492,8419.34566
25-02-2014,337,338,333,335.549988,335.549988,2010280,6745.494299
26-02-2014,335,339.600006,334.274994,338.700012,338.700012,2275670,7707.694563
28-02-2014,341,341.450012,332.575012,334.799988,334.799988,2451792,8208.599322
03-03-2014,332.600006,336,331.600006,333.100006,333.100006,1839216,6126.428606
04-03-2014,333,336.924988,332.125,335.850006,335.850006,3221934,10820.86553
05-03-2014,336.75,337.5,331.25,334.875,334.875,2003492,6709.193835
06-03-2014,336.5,338.850006,334.049988,337.799988,337.799988,2474340,8358.320223
07-03-2014,339.799988,357.450012,338.100006,355.725006,355.725006,11383784,40494.96632
10-03-2014,353.25,368.450012,350,367.225006,367.225006,13061926,47966.65854
11-03-2014,367.25,370,359.774994,362.575012,362.575012,6500236,23568.23146
12-03-2014,360.625,366.5,358.25,362.774994,362.774994,3555108,12897.04283
13-03-2014,363.75,374.75,363.75,371.174988,371.174988,5724226,21246.89517
14-03-2014,367.5,369.950012,362,366.075012,366.075012,6104240,22346.09731
18-03-2014,367.700012,372.399994,364.149994,367,367,4051362,14868.49854
19-03-2014,370,371.649994,367.875,369.225006,369.225006,3027568,11178.53813
20-03-2014,369.225006,369.225006,364,365.100006,365.100006,2597542,9483.625998
21-03-2014,367.575012,368.75,365.600006,366.924988,366.924988,3762796,13806.63877
24-03-2014,367.25,376.450012,367,375.325012,375.325012,5856930,21982.52323
25-03-2014,375,380.274994,373.875,375.075012,375.075012,4015546,15061.30964
26-03-2014,376.399994,378.149994,372.049988,373.024994,373.024994,4704656,17549.54276
27-03-2014,375,380.375,371,373.375,373.375,12277466,45840.98868
28-03-2014,374.975006,377.049988,367.524994,372.475006,372.475006,6080450,22648.1565
31-03-2014,373.975006,376.5,371.549988,374.399994,374.399994,4131214,15467.26497
01-04-2014,375.75,376.774994,366.274994,369.049988,369.049988,4025916,14857.64251
02-04-2014,372.475006,373,360.950012,365.950012,365.950012,5199376,19027.1171
03-04-2014,368,369,363.125,364.399994,364.399994,2779852,10129.78052
04-04-2014,362.774994,366.5,360.024994,362.725006,362.725006,3711204,13461.46493
07-04-2014,362.5,366,361.549988,362.674988,362.674988,5866578,21276.61106
09-04-2014,364.024994,372.450012,360.875,370.924988,370.924988,5260192,19511.36654
10-04-2014,372.325012,374.325012,368,369.700012,369.700012,3747396,13854.12346
11-04-2014,367.024994,372.399994,366.950012,369.075012,369.075012,2603976,9610.624734
15-04-2014,367.149994,369.399994,359.049988,361.975006,361.975006,4185934,15152.03485
16-04-2014,361.600006,365.899994,360.549988,362.975006,362.975006,1786196,6483.445038
17-04-2014,358.125,360.649994,353.649994,359.350006,359.350006,6151164,22104.2082
21-04-2014,361.350006,363.25,356.5,358.225006,358.225006,3493876,12515.93751
22-04-2014,360.950012,364.799988,358.700012,363.774994,363.774994,5697912,20727.57904
23-04-2014,362.450012,369.725006,361.299988,366.5,366.5,10512672,38528.94288
24-04-2014,366.5,366.5,366.5,366.5,366.5,0,0
25-04-2014,366.575012,369,362.5,363.200012,363.200012,3106222,11281.79868
28-04-2014,361.125,364.625,360.274994,362.600006,362.600006,2441430,8852.625326
29-04-2014,363.200012,363.75,356.25,357.899994,357.899994,3320618,11884.49162
30-04-2014,358,364.950012,355.825012,360.649994,360.649994,4393460,15845.01323
02-05-2014,361.75,363.774994,357.774994,358.549988,358.549988,2957646,10604.63938
05-05-2014,359.924988,361.549988,357,358.350006,358.350006,2596162,9303.346683
06-05-2014,360.100006,362.299988,357.049988,360.100006,360.100006,3092280,11135.30047
07-05-2014,359.25,363.5,355.725006,357.799988,357.799988,3299312,11804.93794
08-05-2014,358.575012,361.5,357.75,359.149994,359.149994,3760214,13504.80836
09-05-2014,360,380,360,378.399994,378.399994,8188222,30984.23156
12-05-2014,377.549988,397.424988,377.25,396.075012,396.075012,8780680,34778.07936
13-05-2014,400,400,391.25,394.075012,394.075012,6332608,24955.22574
14-05-2014,392.5,397.399994,387.125,387.725006,387.725006,4250750,16481.22069
15-05-2014,384.5,395.575012,383.024994,394.174988,394.174988,4733094,18656.67271
16-05-2014,400,427,393.825012,402.350006,402.350006,16434184,66122.94031
19-05-2014,407.950012,417.5,404,405.950012,405.950012,5261402,21358.66205
20-05-2014,408,410.799988,402.174988,408.024994,408.024994,3178516,12969.13972
21-05-2014,406.174988,407.25,402.5,404.75,404.75,1821194,7371.282715
22-05-2014,406,407.5,399,401.299988,401.299988,3903228,15663.6535
23-05-2014,399.5,401.5,391.350006,394.825012,394.825012,4909468,19383.80762
26-05-2014,399.5,402.024994,395,398.575012,398.575012,8697616,34666.52402
27-05-2014,400,405.325012,394.174988,402.450012,402.450012,3809762,15332.38763
28-05-2014,399.950012,413.375,399.75,411.725006,411.725006,7177782,29552.72337
29-05-2014,411.299988,415.375,403.700012,405.125,405.125,6842004,27718.66871
30-05-2014,407.5,411.399994,365,396.375,396.375,16403772,65020.45127
02-06-2014,396.75,411.174988,396.75,409.700012,409.700012,4041566,16558.29639
03-06-2014,411.5,413.924988,407,412.174988,412.174988,1812074,7468.915792
04-06-2014,411.200012,414.850006,407.549988,408.350006,408.350006,1432170,5848.266281
05-06-2014,405.899994,407.700012,400.5,402.725006,402.725006,3837236,15453.50891
06-06-2014,406.5,410.5,400.5,407.625,407.625,5282638,21533.35315
09-06-2014,410.950012,415,407.5,409.725006,409.725006,4669960,19133.99389
10-06-2014,410.575012,411.799988,405,408.325012,408.325012,2499672,10206.78599
11-06-2014,408.5,414.924988,405,410.25,410.25,3871886,15884.41232
12-06-2014,412.25,422.475006,406.424988,419.924988,419.924988,6366024,26732.52552
13-06-2014,422,428,415.825012,417.700012,417.700012,6106442,25506.60897
16-06-2014,415.5,421.399994,415.149994,419.5,419.5,2654940,11137.4733
17-06-2014,418,424.399994,413.674988,423.274994,423.274994,3494060,14789.48226
18-06-2014,423.549988,425.700012,414.375,417.424988,417.424988,2687314,11217.52014
19-06-2014,418.549988,419.975006,411.100006,412.875,412.875,2360498,9745.906118
20-06-2014,413,415.875,409.674988,410.975006,410.975006,1484884,6102.502108
23-06-2014,412,413.274994,407.649994,410.725006,410.725006,2920422,11994.90343
24-06-2014,412.674988,416.375,412.5,414.5,414.5,2533112,10499.74924
25-06-2014,414.5,416.600006,411.5,412.049988,412.049988,3165312,13042.66772
26-06-2014,410,413.299988,404.325012,406.200012,406.200012,10904132,44292.58549
27-06-2014,408.924988,411,407,408.100006,408.100006,2571480,10494.21003
30-06-2014,409.950012,416.350006,409.950012,410.774994,410.774994,3088050,12684.9372
01-07-2014,411.5,413.975006,407.5,411.649994,411.649994,3820686,15727.85369
02-07-2014,415.399994,421,412.75,419.950012,419.950012,3813362,16014.21418
03-07-2014,420.5,422.649994,415.674988,418.399994,418.399994,3031370,12683.2519
04-07-2014,418.399994,429.475006,417.549988,428.325012,428.325012,2815994,12061.60664
07-07-2014,429.950012,430.350006,417.924988,420.225006,420.225006,4065984,17086.28151
08-07-2014,422,424.174988,410,414.625,414.625,3366136,13956.84139
09-07-2014,414,417.424988,409,415.149994,415.149994,2897776,12030.11689
10-07-2014,415.149994,424,406.125,411.674988,411.674988,4928772,20290.52154
11-07-2014,410.549988,415.725006,404.399994,405.899994,405.899994,4599390,18668.92373
14-07-2014,407.5,410,403.575012,408.725006,408.725006,2460804,10057.9213
15-07-2014,410.375,414.399994,408.25,413.399994,413.399994,3046018,12592.23823
16-07-2014,414.75,419.25,408.950012,417.875,417.875,4794650,20035.64369
17-07-2014,419.350006,419.5,414.75,415.899994,415.899994,2519550,10478.8083
18-07-2014,414.450012,418.399994,411,416.225006,416.225006,3644216,15168.13826
21-07-2014,420.850006,423.475006,412.625,413.725006,413.725006,4906828,20300.77444
22-07-2014,414.950012,421.325012,413.5,419.924988,419.924988,3485176,14635.1249
23-07-2014,421.549988,422.5,417.5,418.149994,418.149994,3924926,16412.07783
24-07-2014,418,422,416.5,421.125,421.125,2139300,9009.127125
25-07-2014,420.5,424.899994,417.075012,417.75,417.75,5332976,22278.50724
28-07-2014,419.25,419.899994,414,414.774994,414.774994,1942476,8056.904712
30-07-2014,415.5,420.950012,413.424988,419.399994,419.399994,2342690,9825.241719
31-07-2014,418.950012,419.950012,414.274994,417,417,5950672,24814.30224
01-08-2014,413.024994,413.899994,406,407.725006,407.725006,3414230,13920.66947
